id,prediction
1451,362.63662470293855
1452,231.6415294790008
1453,306.49715674675997
1454,346.3144803197888
1455,291.5525104820372
1456,209.48906712487263
1457,147.05986827562418
1458,73.04068632907769
1459,25.061676701478746
1460,3.178065561275452
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1468,24.06429974660001
1469,72.53755108101123
1470,163.19836223151447
1471,277.77966133068713
1472,426.37644346055816
1473,538.9290136302193
1474,581.0922027074812
1475,595.6761531318293
1476,620.791303720172
1477,580.5665869456903
1478,515.3602770035889
1479,423.4023764418337
1480,310.9496747838965
1481,204.14730461371084
1482,109.61368341078082
1483,48.936415064276524
1484,10.282823570591328
1485,2.1303207656427734
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1491,9.730991680506648
1492,41.65844330825905
1493,121.06853207776652
1494,255.49617476759425
1495,420.60020272376664
1496,606.9833227858128
1497,760.9024353659105
1498,782.8406235302605
1499,730.5917183894205
1500,735.0950953088127
1501,697.5443069040705
1502,545.6474287764462
1503,386.218316778558
1504,283.4164173622685
1505,200.6602750614823
1506,124.39214828767572
1507,64.47693986169904
1508,20.048692799779253
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1515,12.148159733924121
1516,35.108346654259684
1517,109.11229755637865
1518,231.66288845187051
1519,379.2731167427273
1520,430.5574245194613
1521,489.5249435442743
1522,506.7030390113799
1523,513.1635855553841
1524,534.1417694831225
1525,541.2941812902083
1526,573.2750733721975
1527,465.8526085278346
1528,326.8336577227691
1529,181.81567870520917
1530,109.09574064404738
1531,62.141571037112435
1532,16.0063392031166
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1539,7.232011022151014
1540,41.5363721573579
1541,101.43775833625705
1542,243.66729273210981
1543,411.636672171451
1544,583.0240845938678
1545,688.2999571389882
1546,768.5674862592455
1547,788.6883562874721
1548,777.7339433030365
1549,748.9171073628249
1550,640.9649459672796
1551,479.34017886221073
1552,334.8346140474731
1553,238.05110651623448
1554,143.26232000993895
1555,83.05027920917368
1556,31.20429036598154
1557,7.159274561666051
1558,3.555620162176858
1559,2.0840541060713096
0,0.0
0,0.0
0,0.0
1563,8.332528914240855
1564,49.77194376692697
1565,129.5484846632707
1566,255.2172654857058
1567,419.9618187188608
1568,557.4224192379972
1569,625.8408860232666
1570,622.1158040677566
1571,608.8060924373292
1572,618.0987662040009
1573,638.8823404959844
1574,591.0278320149193
1575,455.8991660971971
1576,323.74470155283825
1577,235.92639244962746
1578,150.27146568067315
1579,86.52418530961023
1580,33.48785884794815
1581,8.065482183255671
1582,3.0984126647069963
0,0.0
0,0.0
0,0.0
0,0.0
1587,10.181544870243757
1588,54.25947506371606
1589,138.20977570076926
1590,281.0824087667264
1591,456.64261054319076
1592,617.2083337694428
1593,700.1043367753499
1594,728.5370615277886
1595,729.453482122574
1596,719.1451785804192
1597,701.7553088115322
1598,582.5548220075266
1599,455.86433924317487
1600,326.07793015229197
1601,225.69209734003462
1602,137.730292564882
1603,82.20040390653267
1604,28.055750861615287
1605,3.685203912593342
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1611,6.299167318405072
1612,15.088788710554105
1613,27.523748638789534
1614,43.17473396114763
1615,61.64640825074249
1616,78.8413540814139
1617,107.03528827109452
1618,161.61455463009665
1619,257.238614621126
1620,318.82226659971184
1621,302.7835391395919
1622,286.53979346846864
1623,256.56845606139325
1624,189.5177721580107
1625,130.38201411726013
1626,89.19296409173867
1627,64.66919902202586
1628,22.50004510036042
1629,3.748671917082087
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1635,13.73052870363288
1636,41.59464600942067
1637,79.31220197613469
1638,138.8081770602818
1639,229.4618021311743
1640,317.46650647392767
1641,334.2934223653839
1642,365.24700749829
1643,298.3870882350425
1644,399.40880123763907
1645,479.5193387955695
1646,306.67164295127793
1647,205.70823276852497
1648,156.62767837534827
1649,108.75320897607972
1650,66.62561397231218
1651,33.58768582919286
1652,11.602808507261903
1653,2.1082649768856956
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1659,10.697033821968379
1660,20.35444071104238
1661,40.84977946071608
1662,96.88209110534858
1663,189.61215851430885
1664,247.7755827748425
1665,243.49785292290437
1666,267.7826664795766
1667,264.0364956234614
1668,237.03355702752748
1669,206.44804275719994
1670,169.43382189782284
1671,152.99730193294528
1672,114.89485046664186
1673,96.79786489332244
1674,69.79981132953714
1675,43.86685874496651
1676,20.503528975825077
1677,3.2410764635479596
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1683,12.631197475450598
1684,37.73521091878045
1685,65.4483712590135
1686,135.51379396709018
1687,201.52559298926943
1688,193.89191465525082
1689,180.9647311252483
1690,226.3502317501878
1691,259.2168952489574
1692,299.25859755976626
1693,294.0876733232748
1694,332.4169669375053
1695,306.4344191273546
1696,271.0858342998156
1697,207.36552041017
1698,133.01933920521915
1699,77.87340896435938
1700,33.059368814626616
1701,5.48669326479661
0,0.0
0,0.0
0,0.0
0,0.0
1706,4.302908706944668
1707,15.326847972726217
1708,40.35866837590726
1709,67.37631519840886
1710,112.38735178599865
1711,135.01785715980816
1712,178.486175845349
1713,209.83462459707695
1714,269.5806998732408
1715,258.94898687047805
1716,197.88705019952695
1717,188.9640357224681
1718,182.40655757004515
1719,155.54202270794048
1720,120.71441826489414
1721,75.61918308010706
1722,59.36339316678778
1723,37.91177225572462
1724,12.738826706424181
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1731,16.3781843529992
1732,43.03394958633734
1733,83.14765731199896
1734,114.82734262597239
1735,182.65454078074026
1736,261.3796872701729
1737,293.31275652069417
1738,302.5920337120259
1739,279.08392666470843
1740,320.5270705841873
1741,296.5349389583937
1742,260.3186059132187
1743,230.71613605359425
1744,195.7694440073987
1745,141.29600409381896
1746,103.99481282746697
1747,74.30732799560485
1748,32.38635256950181
1749,4.049224960979604
0,0.0
0,0.0
0,0.0
0,0.0
1754,3.163519645198956
1755,15.864905495844344
1756,36.92227278014624
1757,55.78398124114522
1758,123.70670874168246
1759,232.12592582591554
1760,257.7842373564451
1761,335.25368254267875
1762,350.85678393408955
1763,376.163934349757
1764,353.9987140845392
1765,292.2217795135539
1766,199.93447224756662
1767,167.82167164133148
1768,135.65527013054418
1769,100.90988029256252
1770,56.43474799138936
1771,38.070576914445745
1772,16.17905256285499
1773,2.013923397822482
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1779,5.969942339607801
1780,26.696272074533333
1781,50.005099484268214
1782,83.35048471585114
1783,125.39932125816904
1784,145.34945631619067
1785,176.19023135188485
1786,196.51786017238004
1787,226.0578041125995
1788,225.3187102214135
1789,206.46450931892198
1790,181.02256901695858
1791,174.06533538285512
1792,137.91513862730824
1793,103.26342300989056
1794,71.61597321601307
1795,52.62468265832525
1796,24.028921711718837
1797,2.895486794796536
0,0.0
0,0.0
0,0.0
0,0.0
1802,2.781213301054925
1803,17.008091358997554
1804,34.577565694566815
1805,55.31629646001087
1806,98.70584385382423
1807,156.36561635699564
1808,219.04175870582313
1809,283.7211675810523
1810,331.82631321271344
1811,414.3820059317756
1812,387.04251948664205
1813,342.84219761244486
1814,250.36681404616772
1815,205.50715243791228
1816,216.0514390554782
1817,152.73537213680322
1818,82.60197057951979
1819,49.75975284598587
1820,21.145350394515702
1821,2.2177389660512157
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
1827,15.401325068002604
1828,36.46460603069988
1829,58.49362415862822
1830,79.29207225001984
1831,104.1235143623039
1832,134.68601581599734
1833,190.18699422008595
1834,225.98918332339687
1835,232.77311392950014
1836,243.35359452690943
1837,235.3282865758973
1838,182.07124846315372
1839,172.21560148052447
1840,182.73916471643847
1841,161.31407421664662
1842,110.93753963896444
1843,80.70456621734581
1844,46.53482728231011
1845,13.6314707122018
0,0.0
0,0.0
0,0.0
0,0.0
1850,3.905779668084006
1851,27.21680732599104
1852,75.72863461490937
1853,178.08135186356924
1854,341.7122824373994
1855,549.0413849582485
1856,701.7864318864235
1857,810.5768901936852
1858,844.2890899953829
1859,860.777804611393
1860,864.3060436108897
1861,808.324905931323
1862,681.8603083747669
1863,557.4463957432556
1864,400.74689290696324
1865,296.3319020658231
1866,183.5551387728361
1867,103.69430856175117
1868,56.63869662605665
1869,18.79052183390837
1870,4.18238436820057
0,0.0
1872,2.10609211159903
0,0.0
1874,11.19704137285304
1875,36.15998191913803
1876,80.63201506264829
1877,138.9928302270195
1878,277.27407922685484
1879,478.6400512624641
1880,627.8148499606611
1881,676.5156945911981
1882,640.9115782744641
1883,443.3563449503025
1884,311.06869232980307
1885,253.12775164204945
1886,297.8631136374753
1887,312.28831777561027
1888,237.28678884826775
1889,176.43681302638242
1890,110.56864028603013
1891,80.13323857576776
1892,45.119134083389106
1893,15.66602435659484
1894,3.6313676982484053
0,0.0
0,0.0
0,0.0
1898,4.785318268328995
1899,20.404659911057692
1900,47.13914186521832
1901,117.17235016884104
1902,257.43753246578933
1903,421.38587006484454
1904,549.2156658874605
1905,662.8747773268165
1906,745.3304595426384
1907,829.0933389734039
1908,815.963878246931
1909,770.7551139716346
1910,673.3349678041959
1911,564.2511138515304
1912,394.140113226571
1913,291.2266848557122
1914,185.29698573634326
1915,108.44446621588634
1916,61.19157808345924
1917,19.845738086177864
1918,5.03791362230071
1919,2.5025774604658397
0,0.0
0,0.0
1922,4.856875524905093
1923,26.80887007905943
1924,72.57956864534843
1925,162.52144854913695
1926,294.19735174703413
1927,465.6877315513251
1928,633.7530718585214
1929,768.4638612348338
1930,835.9060141729816
1931,857.6658411679384
1932,846.6737494708239
1933,787.1962933516629
1934,675.5939873883108
1935,563.3526844327582
1936,410.5325272241016
1937,302.2489560966277
1938,190.765343905027
1939,111.76255440810975
1940,64.7104985659564
1941,21.95553722399979
1942,5.605679867592534
1943,2.4550510406339767
0,0.0
0,0.0
1946,5.3352409737074815
1947,28.56984624972683
1948,77.78573816993763
1949,163.56167563610785
1950,303.4116483413094
1951,521.199994215528
1952,670.726592801937
1953,774.947279042748
1954,769.166047050524
1955,677.963988216188
1956,661.2751335300311
1957,670.5210664916417
1958,517.8264217287949
1959,414.08819814508263
1960,298.8714732857301
1961,205.0890103065896
1962,138.05130948918887
1963,83.8692347626889
1964,49.0188324393797
1965,19.132420540956005
1966,5.24691200461345
0,0.0
0,0.0
0,0.0
0,0.0
1971,7.935028663957694
1972,40.544067759880676
1973,79.04596429841907
1974,126.5114880954946
1975,183.0242227473986
1976,216.26429121990435
1977,183.34760744266794
1978,309.13892653846153
1979,532.7521329570786
1980,713.6577516630653
1981,717.0304379922127
1982,648.4252412616498
1983,500.04632576521135
1984,318.31755501645245
1985,245.03264387549865
1986,151.85722798703034
1987,86.58595116554686
1988,51.01328246427458
1989,20.287197030952115
1990,5.697252593770146
0,0.0
0,0.0
0,0.0
1994,3.8476177380752072
0,0.0
1996,10.473524287643722
1997,27.007587277410686
1998,54.166644706005044
1999,124.0053827368706
2000,169.19251538436777
2001,192.02735282978276
2002,232.5938711453308
2003,252.62755402324507
2004,291.0918804178085
2005,389.15990122937785
2006,465.3289179452379
2007,369.7462318590841
2008,244.63766199020785
2009,180.17215136240168
2010,108.8733580545718
2011,54.508803978879214
2012,40.07850199285632
2013,15.773165791731392
2014,2.1114735898698207
2015,4.554633159510874
0,0.0
0,0.0
2018,2.8758431007943503
2019,28.59839098159923
2020,68.07674528062347
2021,177.44056382741476
2022,342.68379896058104
2023,528.2856703868239
2024,659.1330525594275
2025,764.4469166306137
2026,790.9739885218837
2027,795.7482767731215
2028,714.5975282103861
2029,689.6470224034857
2030,524.4381553357384
2031,406.67192132807224
2032,293.1832441623087
2033,211.51234552781528
2034,115.95408885004377
2035,73.87657392722397
2036,48.274400199776
2037,18.77458602744438
2038,3.8830622806768025
2039,2.694583587672262
0,0.0
0,0.0
2042,2.5521041232323607
2043,28.544954528425055
2044,80.25647145380316
2045,168.27786387036667
2046,302.29164946266144
2047,505.12664715218375
2048,692.9781673093948
2049,760.4883893985402
2050,851.3198325996716
2051,849.4468769666478
2052,831.1056084346304
2053,787.405636859872
2054,622.5913658816626
2055,433.82584877470083
2056,316.8483621282767
2057,208.23097459373636
2058,144.33161370380276
2059,100.15300356766294
2060,52.63596991180749
2061,19.789552756375446
2062,6.117461658085152
2063,3.0063772054706988
0,0.0
2065,2.843065772913414
2066,13.735582915181045
2067,23.847177471340068
2068,45.830527579266864
2069,55.651050500273875
2070,94.57690705650403
2071,99.20511731571744
2072,138.39777844204053
2073,224.2442571252874
2074,195.0766453805917
2075,174.7229017430423
2076,233.3427905548605
2077,188.67433204884378
2078,183.62304639521074
2079,139.16570771553558
2080,104.15511750681705
2081,87.10663670285231
2082,58.6967489940038
2083,32.39467291743284
2084,22.468117347672816
2085,8.982624238871528
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
2091,5.2414294947146125
2092,11.689893990599378
2093,34.91401414190439
2094,61.75101432878433
2095,98.38324558263199
2096,96.29860234384856
2097,116.93151305840276
2098,122.47175665311241
2099,138.14879766729769
2100,153.28977848784103
2101,180.50428542398436
2102,166.06908645295863
2103,165.74799346860445
2104,137.2488760852377
2105,111.28647035008781
2106,81.44643454648828
2107,56.117566472705825
2108,34.25574468954455
2109,13.363781448845046
2110,4.064508763982223
2111,3.027067745496676
0,0.0
0,0.0
2114,5.491381483112609
2115,27.665155141319232
2116,70.55662628165288
2117,129.15989620041327
2118,195.76294611751854
2119,337.0033971985128
2120,517.4196219102145
2121,644.7976988705796
2122,647.5466191164753
2123,638.5024294206947
2124,650.0977567272678
2125,563.6170889995674
2126,429.51336877133224
2127,323.0528272940661
2128,264.09419724807555
2129,208.5093599949446
2130,131.83871926559831
2131,82.32279070462326
2132,46.305822045590084
2133,16.477444254748868
2134,5.409388809696864
0,0.0
0,0.0
0,0.0
0,0.0
2139,14.981956215131195
2140,21.339669754352528
2141,27.0890046612192
2142,43.87190127147474
2143,86.62082730347814
2144,203.34641492485318
2145,266.68624703350076
2146,363.16881787083776
2147,490.80130192594487
2148,478.6302023186547
2149,352.18408780051936
2150,310.14943299427784
2151,266.49355374774524
2152,203.86148339538306
2153,163.2206710830411
2154,107.51789322617498
2155,77.36556936344303
2156,47.25721713609801
2157,13.261205150033472
0,0.0
2159,5.817957909977066
